MFCC_0,MFCC_1,MFCC_2,MFCC_3,MFCC_4,MFCC_5,MFCC_6,MFCC_7,MFCC_8,MFCC_9,MFCC_10,MFCC_11,MFCC_12,MFCC_13,MFCC_14,MFCC_15,MFCC_16,MFCC_17,MFCC_18,MFCC_19,MFCC_20,MFCC_21,MFCC_22,MFCC_23,MFCC_24,MFCC_25,MFCC_26,MFCC_27,MFCC_28,MFCC_29,MFCC_30,MFCC_31,MFCC_32,MFCC_33,MFCC_34,MFCC_35,MFCC_36,MFCC_37,MFCC_38,MFCC_39,Mel_0,Mel_1,Mel_2,Mel_3,Mel_4,Mel_5,Mel_6,Mel_7,Mel_8,Mel_9,Mel_10,Mel_11,Mel_12,Mel_13,Mel_14,Mel_15,Mel_16,Mel_17,Mel_18,Mel_19,Mel_20,Mel_21,Mel_22,Mel_23,Mel_24,Mel_25,Mel_26,Mel_27,Mel_28,Mel_29,Mel_30,Mel_31,Mel_32,Mel_33,Mel_34,Mel_35,Mel_36,Mel_37,Mel_38,Mel_39,Mel_40,Mel_41,Mel_42,Mel_43,Mel_44,Mel_45,Mel_46,Mel_47,Mel_48,Mel_49,Mel_50,Mel_51,Mel_52,Mel_53,Mel_54,Mel_55,Mel_56,Mel_57,Mel_58,Mel_59,Mel_60,Mel_61,Mel_62,Mel_63,Mel_64,Mel_65,Mel_66,Mel_67,Mel_68,Mel_69,Mel_70,Mel_71,Mel_72,Mel_73,Mel_74,Mel_75,Mel_76,Mel_77,Mel_78,Mel_79,Mel_80,Mel_81,Mel_82,Mel_83,Mel_84,Mel_85,Mel_86,Mel_87,Mel_88,Mel_89,Mel_90,Mel_91,Mel_92,Mel_93,Mel_94,Mel_95,Mel_96,Mel_97,Mel_98,Mel_99,Mel_100,Mel_101,Mel_102,Mel_103,Mel_104,Mel_105,Mel_106,Mel_107,Mel_108,Mel_109,Mel_110,Mel_111,Mel_112,Mel_113,Mel_114,Mel_115,Mel_116,Mel_117,Mel_118,Mel_119,Mel_120,Mel_121,Mel_122,Mel_123,Mel_124,Mel_125,Mel_126,Mel_127,ZCR,RMSE
-158.2158813,77.80526733398438,-27.15922928,7.598454952,-20.20994949,-5.064368248,-10.28422928,-15.70358086,-13.4614687,-9.948574066,-6.192004204,-8.991833687,-6.991759777,2.698780059814453,-0.238622651,9.047177315,7.126976013183594,3.2162880897521973,-3.787128448,2.3098483085632324,-1.5599401,3.283315420150757,-0.757950306,1.8601192235946655,0.6302143335342407,3.7230751514434814,-1.735476255,4.346976280212402,-0.922816277,5.5704851150512695,2.1528282165527344,3.3118460178375244,-1.929950118,1.8360698223114014,-1.768874168,1.8733081817626953,-3.981901884,1.4619736671447754,-2.029804945,0.6106372475624084,-13.16027069,-16.01675415,-16.673172,-16.98379326,-16.12412453,-15.27492046,-14.60406017,-12.13948536,-7.461656094,-4.663520813,-3.494777679,-3.582674265,-2.503949404,-1.244067192,0.17806829512119293,0.9393288493156433,2.0533976554870605,2.527348756790161,1.4809945821762085,-0.710520506,-3.054865599,-5.719803333,-6.393470764,-6.951761723,-7.576211452,-8.042052269,-7.989984989,-8.483772278,-8.467252731,-7.914841652,-6.767053604,-6.648006439,-4.568867207,-3.823104382,-4.776530743,-6.756379128,-6.560156822,-6.245186329,-8.028496742,-10.64299202,-11.08366966,-9.747362137,-9.270870209,-8.828307152,-9.106671333,-10.02593613,-9.151186943,-7.7150383,-7.282723904,-7.470803261,-7.439692497,-7.097393036,-7.638494492,-7.801830292,-9.496170998,-11.4802494,-12.30454063,-11.77952385,-11.33437157,-11.26159859,-11.80363464,-11.59427261,-11.19335556,-12.552104,-13.40850163,-13.14653111,-13.41823101,-13.45003891,-14.56873512,-14.58817577,-15.64314556,-16.07421494,-15.56771374,-14.56297684,-14.20373154,-14.19844151,-14.7107029,-12.65952587,-12.30317402,-13.58522129,-14.56379604,-13.64122677,-12.42065907,-12.84824753,-14.13503647,-15.73736572,-16.17958069,-17.01019859,-16.07444,-16.8400631,-17.99367142,-18.42741585,-17.88286591,-16.49574852,-15.74250221,-15.54412937,-16.55417252,-18.16967583,-19.06447411,-18.78674507,-19.10008049,-19.83661652,-20.77014732,-19.91906738,-20.99547005,-23.05868149,-22.9514904,-23.02868843,-25.20027733,-26.17287827,-25.69545174,-25.91226578,-27.50475121,-27.47453117,-27.87880516,-27.59442902,-27.86621475,-27.7750473,-28.82531548,-29.25011444,-27.77697182,-28.03370476,-27.44736671,-27.44330597,-26.70018005,-26.51471519,-30.24071503,-41.51094055,0.13544766865079366,0.11275705695152283
-163.3876801,86.79244232177734,-30.90528488,9.901268959,-22.09080696,-10.8994894,-0.354822427,-15.96159744,-5.228423595,-4.277861118,-0.843675256,-6.657887459,-8.647800446,-1.86678648,-13.14918423,-8.124897957,-6.775327206,-3.261992455,-1.077177286,14.40338421,6.356612682342529,11.714213371276855,-0.783561468,0.8965620994567871,-2.069398642,5.359067916870117,0.3069945275783539,1.6704589128494263,-4.251280785,-1.127259374,-1.877275586,-1.000632048,-5.376024246,-0.710093856,-3.517147303,0.6159358024597168,-2.987407207,3.8590738773345947,-2.911220551,3.8202316761016846,-17.57460213,-16.07740974,-15.86768436,-12.57208824,-12.95365238,-14.02366829,-13.23939133,-8.779803276,-5.404707432,-3.187038898,-0.618093252,0.9656724333763123,3.2492318153381348,1.714227557182312,-2.576015949,-7.659974098,-9.904634476,-10.12021542,-9.329530716,-7.107954979,-5.573622227,-5.701819897,-3.812692404,-2.030084133,-0.030966198,1.2932679653167725,1.4976030588150024,0.40131738781929016,-1.988304019,-4.312085629,-6.60765028,-8.196452141,-10.20805454,-9.662213326,-9.609705925,-8.821902275,-7.419300079,-5.820618629,-5.204267979,-3.976531744,-5.00032711,-6.111484528,-8.415599823,-9.671433449,-10.25154305,-11.38310719,-10.91706848,-10.66286278,-8.851384163,-7.534606934,-6.775847912,-6.867848396,-9.205099106,-9.288686752,-10.25671101,-12.27198505,-11.6429882,-12.51366615,-11.8290081,-10.70300865,-11.20161438,-12.5807991,-13.11577892,-13.66156197,-14.13602352,-14.50831509,-14.83075619,-15.03408718,-16.03321457,-14.97423267,-15.00626945,-15.85037422,-16.5602951,-16.02070999,-14.88454533,-14.52050781,-12.97782803,-12.72775173,-12.49762058,-11.07070065,-13.25275421,-12.9496336,-11.55225754,-11.03165817,-12.59457016,-14.92749786,-15.89886761,-16.439188,-17.00539017,-17.80796814,-17.2728138,-16.51390076,-15.67329884,-17.24405479,-17.51870346,-15.80313778,-16.39958191,-18.37371445,-18.36697197,-19.97637367,-22.19906807,-23.69359779,-23.22188187,-23.54278183,-25.3192482,-26.3889904,-28.70285034,-28.53723717,-27.64181709,-28.13294029,-28.02902412,-29.23657608,-31.30799675,-32.23599243,-32.51275635,-31.73068428,-31.61472702,-31.17403603,-29.57315826,-28.96565247,-28.51257896,-28.28114128,-27.60748482,-27.08005142,-26.75130844,-27.20280266,-31.12618065,-42.39694977,0.11907087053571429,0.0913627
-121.4108047,84.93454742,-28.56614876,12.105060577392578,-25.50569534,-9.783466339,-3.307391882,-17.93258476,-6.524054527,-6.921479702,-4.680313587,-8.252774239,-14.13344574,-5.33772707,-13.69161415,-2.319935322,-2.367162466,13.890761375427246,10.209582328796387,16.637317657470703,-1.818368196,3.514929771,1.0159752368927002,5.372412682,0.1729988306760788,-2.053339005,-3.6183002,1.8804336786270142,-3.997330666,-3.402369499,-4.92079258,1.5433268547058105,-3.201545238,2.021106719970703,0.6552026867866516,4.891244888305664,-1.369572163,2.5254855155944824,-0.239518419,3.4044692516326904,-11.60465527,-12.77446651,-13.12556839,-12.16307926,-12.36957455,-10.70191574,-8.532654762,-7.32175684,-5.263879776,-2.882387638,1.526104211807251,5.527352333068848,8.662239074707031,10.51870346069336,10.157150268554688,4.6213908195495605,-2.03138876,-3.737326145,-4.960737228,-4.880429268,-5.765180588,-6.179114819,-3.182930231,-1.270214796,-0.395720065,1.2123173475265503,2.0966639518737793,3.2151172161102295,3.3269760608673096,4.534962177276611,4.043943405151367,1.178710699081421,-1.925882339,-6.084907055,-6.071463585,-6.145080566,-7.27138567,-7.190577984,-7.028282166,-5.487273693,-4.884506702,-3.638563871,-2.385966539,-2.948046446,-2.970073462,-2.67195487,-3.634186029,-5.299258232,-7.942325592,-9.111533165,-8.731354713,-8.185491562,-7.232749939,-6.723849297,-5.800001144,-5.647789001,-4.84338522,-4.638129234,-6.193715572,-8.569338799,-10.50314713,-12.41790009,-12.04296017,-12.73244286,-11.62425327,-11.0527792,-9.999472618,-9.517285347,-10.92804527,-12.97112465,-12.4801445,-12.03703785,-12.57954788,-11.13480186,-9.576691628,-10.0035696,-11.10181141,-10.31874752,-10.16735458,-10.47038746,-9.816677094,-9.01877594,-9.144153595,-9.26502037,-9.750993729,-10.83343792,-10.81742668,-11.01072025,-11.98431396,-12.85127258,-12.00293446,-11.72019768,-11.85473251,-11.85848522,-11.96532822,-12.02204037,-12.16575336,-13.75549507,-15.55097771,-15.74557781,-15.95114231,-18.50028038,-19.51496315,-19.48025131,-20.14590454,-20.80642891,-21.12489128,-22.61094856,-23.90343857,-24.87450027,-25.58446884,-28.01720619,-28.42693901,-29.22348022,-28.1045475,-27.90002251,-26.62660217,-25.44585609,-23.95471191,-24.3166275,-24.03255653,-23.65047646,-23.93637848,-24.01410484,-24.55803871,-24.94972801,-28.82163239,-40.55817413,0.13175843253968253,0.13570190966129303
-110.8934479,67.29359436035156,-41.41287994,13.282380104064941,-26.8570385,-6.629118919,-7.068387032,-12.58051777,0.22916409373283386,-4.141955853,-5.84237957,-9.210077286,-11.69542694,2.3211939334869385,-5.195391178,4.088194847106934,9.314412117004395,7.405887603759766,-1.697148561,1.7720646858215332,-4.404712677,6.869505882263184,0.7220433950424194,0.5404792428016663,-2.818088293,1.7977607250213623,-4.594764709,-1.047493458,-2.271901369,3.927685499191284,-0.324648827,2.3460066318511963,-1.835301399,3.5477781295776367,-1.587296844,-0.381991357,-1.569837809,2.946690082550049,-1.994428873,0.6883612871170044,-12.37110901,-13.34161377,-14.15940475,-12.50893402,-12.15831089,-11.31150246,-10.6754961,-9.297809601,-7.529606819,-7.523104191,-3.934157848,-1.14471364,-0.695057929,-0.567810953,1.0134923458099365,1.488621473312378,2.374593734741211,-0.209382057,-2.912730694,-4.213273048,-5.416785717,-5.203010559,-4.347403049,-3.465065718,-3.998878002,-3.948130131,-2.378318548,-1.58202827,-2.181431532,-1.316808343,0.058583099,1.1175485849380493,1.883075237,1.7930394411087036,1.9036297798156738,0.14609357714653015,-2.107309818,-4.637427807,-6.158280373,-7.024520397,-7.128969669,-6.671128273,-6.865603447,-6.177371502,-5.693341255,-5.12058115,-4.42401886,-3.654223204,-4.39234066,-5.231753349,-5.300206661,-5.778382301,-6.435086727,-6.599681377,-6.187872887,-6.723825932,-6.83373785,-6.351073742,-5.228260517,-4.88260603,-3.713986158,-2.920789957,-3.386689186,-5.469762325,-8.023134232,-9.787241936,-9.572008133,-9.228744507,-9.603793144,-9.240695953,-8.594395638,-8.728429794,-9.014946938,-9.362869263,-9.570556641,-7.980024338,-7.464706898,-7.997943401,-7.131358147,-7.411607742,-6.393927097,-6.519664288,-6.963880539,-7.552285194,-6.739748478,-8.567826271,-10.15534687,-11.02594471,-10.87307358,-10.8962574,-10.13907146,-9.07491684,-8.083161354,-9.236147881,-9.004491806,-8.015044212,-8.223917007,-9.344534874,-10.90111542,-11.44412708,-12.63059044,-15.35405827,-16.73051643,-16.71214104,-17.60044289,-19.29410362,-20.6503067,-20.45154762,-20.66833115,-22.46821404,-22.1259861,-24.00923538,-24.66116905,-24.697649,-24.07262993,-25.53186035,-24.83913994,-25.66628265,-25.47100639,-24.62973785,-24.28639793,-23.50260544,-24.7104187,-24.21103668,-23.4903717,-24.05871201,-27.86388206,-38.64881134,0.16744171626984128,0.15469394624233246
-166.1591187,62.7082634,-32.57191849,21.444442749023438,-19.04556656,-11.25140858,-6.60995245,-5.697576046,-5.149942398,-6.265028954,-8.011184692,-6.16759491,-7.230269909,-1.518438935,-6.911920547,1.269456148147583,3.647144317626953,8.998498916625977,3.064800500869751,4.161232948303223,-3.486852169,5.797133922576904,-1.334201932,1.0352739095687866,-3.85662818,2.846672534942627,-3.649351835,-1.36101687,-7.126982212,0.6702016592025757,0.8725278973579407,2.3203728199005127,-1.297776937,4.597068786621094,-2.068611383,-0.633981109,-2.257728815,5.0209550857543945,-0.214513853,1.9769954681396484,-16.08180046,-16.38158607,-17.13879967,-16.03728104,-15.05578899,-12.64820004,-12.63633156,-12.81179333,-11.55443573,-9.668962479,-7.130636215,-5.844501019,-2.62071681,-2.520852327,-1.560608268,-1.649304032,-3.311781883,-7.319619656,-9.233194351,-9.811849594,-10.4924612,-10.26530266,-9.061179161,-9.116235733,-9.364852905,-8.325655937,-6.874252796,-6.702222347,-7.457462311,-7.853802204,-8.111100197,-5.530251503,-4.422982693,-5.82258749,-9.217391968,-10.82761955,-11.84681988,-13.12650108,-12.03556442,-10.35291862,-10.06554317,-10.51215076,-10.78667355,-11.13916779,-11.43269634,-12.07583332,-11.37766361,-11.81046486,-11.08903217,-12.3443737,-13.49739265,-14.04454422,-14.78306675,-15.40610409,-14.72074509,-14.21044445,-13.85190487,-13.68189907,-12.82827854,-11.38993931,-9.150762558,-9.456953049,-11.0469656,-13.20144844,-14.04700089,-13.7407074,-13.43190193,-13.05385208,-11.73599434,-10.19854069,-10.49519348,-12.10787392,-12.71735001,-12.68273544,-12.22370338,-11.32597828,-10.90192318,-10.04695034,-11.53966904,-12.34898567,-11.88510418,-11.53348732,-11.71897697,-10.92744637,-10.62839031,-12.42543983,-13.25522995,-13.95401955,-14.54755688,-14.35512161,-15.4908371,-15.66986752,-15.07454777,-14.96153355,-14.35108948,-16.3015976,-16.43474579,-17.01438713,-16.8287735,-18.31992912,-19.88807487,-19.77099419,-20.26284599,-20.76899338,-22.20622826,-23.24146461,-24.16333961,-24.05054283,-24.76901245,-24.761446,-24.79000092,-25.92936897,-26.53270149,-27.80837059,-28.32256699,-28.47413445,-28.02632523,-28.6711731,-28.63892937,-29.36236763,-27.53522873,-26.95833778,-27.45233345,-27.11787605,-27.52252007,-27.9516468,-32.234478,-42.65895081,0.18276263297872342,0.11653073132038116
-155.2536011,64.88499450683594,-19.94906044,3.5774991512298584,-15.94140148,-9.246160507,-10.41244125,-3.580636978,-2.152720213,-0.927858651,-5.970985889,-5.120196342,-6.524082661,-4.654959679,-8.646838188,-0.053436771,1.529141902923584,8.081068992614746,5.415073871612549,10.548481941223145,-3.0368433,2.303854465484619,-2.810896873,3.401900053024292,0.6096774935722351,1.5871078968048096,-1.982591629,2.897826671600342,-3.511696815,-0.945744634,-3.703009367,1.765282392501831,-2.114292383,3.1972949504852295,1.4733401536941528,3.1447501182556152,-2.795364141,3.367711067199707,0.1347612589597702,0.8652747869491577,-13.30647087,-13.84744167,-15.07864094,-13.86801243,-13.80882835,-13.80064869,-12.74858475,-11.64969349,-8.642148018,-7.55418539,-5.804005146,-4.274173737,-2.788340092,-1.906474233,-0.452488244,-2.391094208,-5.187777996,-8.758587837,-9.276572227,-8.154159546,-8.585506439,-8.561944962,-6.980442524,-6.007461071,-7.334806442,-7.049901009,-3.250968456,-1.632832289,-1.926633,-1.434818029,-0.045642976,-2.549442053,-4.592999458,-7.842496872,-9.344727516,-9.139077187,-8.990567207,-10.34000206,-11.27932072,-9.241400719,-6.901708126,-7.520955563,-9.628832817,-10.17326355,-8.680701256,-8.812644958,-10.66174698,-10.90064049,-10.94205189,-12.84244251,-14.62538433,-13.62955856,-10.69909859,-9.780981064,-11.04098415,-12.50937748,-11.76616669,-10.24553299,-10.27315807,-11.88361835,-12.73088264,-12.25524712,-11.21473312,-12.01120567,-11.8343544,-11.85451889,-11.40486526,-10.74233723,-11.37624264,-12.27752781,-14.10836697,-15.47430801,-15.15922642,-14.14082241,-13.45586014,-12.84396267,-13.49781227,-15.16841412,-16.60250092,-14.99719524,-13.75027561,-12.07552242,-13.65054417,-15.23283291,-15.48521042,-14.23185635,-13.91066456,-16.57260895,-17.90544319,-17.41388702,-16.5151329,-16.73875618,-18.38465691,-17.7156868,-15.99936295,-16.44947815,-17.6849308,-17.87985802,-17.56443405,-18.5363884,-20.38077927,-20.72348976,-20.82050514,-19.82657623,-20.22859764,-20.80682755,-20.93404961,-20.44671059,-21.33710098,-21.40619278,-21.59398842,-23.2696743,-24.01011467,-24.569561,-24.7226162,-24.34971046,-24.74172974,-24.83427238,-24.52787209,-24.28299904,-23.99972725,-23.32102585,-23.64729118,-23.79121017,-23.41434669,-24.11694145,-27.80202103,-38.7918396,0.20700024801587302,0.11484012007713318
-154.305191,71.15193939208984,-21.31580544,6.541942119598389,-23.1199398,-9.08559227,-4.778260708,-5.665434361,-4.946663857,-3.23202157,-8.548254967,-6.005606651,-13.30375099,-0.932289124,-9.307039261,1.348862886428833,4.387640476226807,7.9766435623168945,4.936360836029053,8.603450775146484,-3.334305048,0.5700393915176392,-2.784172773,1.3182862997055054,-2.979416847,0.21541933715343475,-4.053702354,-0.047955938,-5.22258997,2.7139763832092285,-1.377729535,1.8035694360733032,-1.183060288,2.4377005100250244,0.006346038,3.1418423652648926,-0.992966413,3.246011496,-2.339574099,1.0833451747894287,-15.45125866,-15.01686382,-15.08823109,-14.82627487,-12.88856697,-11.60319233,-10.77116394,-10.05666924,-8.595576286,-7.18913126,-5.472741127,-4.381437302,-1.715064168,0.4556380808353424,1.7167184352874756,0.3351559042930603,-1.931376815,-4.83809042,-7.36931181,-8.430661201,-9.693907738,-10.09303188,-8.400584221,-6.965689182,-6.464009285,-5.853149891,-4.620195389,-2.582183599,-0.801830888,-0.948967814,-1.150997996,-2.476878643,-3.230908871,-3.949684858,-5.064475536,-5.934130669,-9.037993431,-8.903286934,-8.976561546,-8.295455933,-7.445603371,-8.04882431,-7.699829102,-7.42071867,-6.988191128,-8.139022827,-10.72976685,-10.61673164,-11.09358501,-12.00212193,-11.38906956,-10.40431404,-11.4698782,-11.98599434,-12.00866985,-12.1700592,-11.08747101,-11.43660545,-12.22431183,-12.88955116,-12.97288132,-12.65355301,-12.73447132,-13.54575253,-14.40545273,-14.47866344,-13.67818737,-13.49546432,-13.68016529,-13.32526302,-13.93192196,-15.26694584,-15.04142857,-15.0733633,-14.73117924,-14.47186661,-12.95228481,-13.43072605,-12.57495594,-11.79283237,-12.70954704,-13.23868084,-12.40256691,-13.35856247,-14.80710793,-14.20977116,-15.23687267,-16.17526817,-16.40567017,-15.74829865,-16.03331184,-16.22353554,-16.21471024,-16.4215641,-15.20958996,-14.06756496,-14.66071987,-16.47455978,-16.80175591,-17.60137749,-20.22033501,-20.5292778,-20.5310421,-20.73060608,-22.296772,-21.8984642,-23.79271507,-24.02148247,-23.52562714,-24.80679321,-24.44840622,-24.53429985,-24.80236053,-25.04233932,-23.99600029,-24.63803101,-24.89907455,-25.43387604,-24.62416077,-24.94181442,-24.87566566,-24.97510338,-25.40754128,-25.37182617,-25.79151344,-26.02641678,-29.71061897,-41.84103012,0.15225544381648937,0.12296407669782639
-167.213028,80.70903015136719,-22.39458084,17.126239776611328,-19.00455475,-11.43759632,-6.121521473,-7.221022606,-3.738396406,-5.027794361,-3.512690067,-8.130178452,-11.31175995,-3.683701277,-7.180456161,-0.333815753,1.6045540571212769,5.271265029907227,-0.469390631,4.203699588775635,-4.516755104,3.723834515,-1.598726034,3.9727704524993896,-2.416119099,-0.538490176,-2.463849068,2.2825100421905518,-2.164849997,1.068566083908081,-4.010359287,0.041952029,0.8334206342697144,4.414607048034668,-1.865924597,1.9652808904647827,-1.851635218,1.2289581298828125,-1.594876766,0.6358371376991272,-14.98995399,-14.25287342,-15.41744137,-13.08958626,-11.67998123,-9.582243919,-9.038105965,-8.410529137,-5.623049259,-4.115113735,-3.201949358,-2.954960346,-1.005256057,-1.249138713,-0.291184455,-1.815189481,-4.221396446,-5.767710686,-5.372952461,-6.182199001,-8.233885765,-8.484350204,-6.52231741,-4.820818424,-5.324831963,-6.525064468,-5.859759331,-5.245594501,-3.839960575,-2.921172857,-2.979548931,-3.553979635,-4.49495554,-6.689227104,-7.031329632,-7.413857937,-9.500885963,-9.595789909,-9.895345688,-10.87644863,-11.80218983,-12.82393742,-12.4180336,-11.54490089,-10.62503052,-10.91722107,-10.28092384,-9.976358414,-11.16167068,-13.15424347,-14.10209084,-14.22700882,-13.83810902,-12.85796452,-12.66467571,-11.68302345,-11.94660759,-12.41413689,-14.02637482,-14.19421101,-14.20094967,-13.92353821,-13.0922451,-13.71337223,-14.72889614,-14.51486111,-14.20366001,-14.25008869,-14.97050953,-14.93241882,-13.81120777,-13.09332943,-14.37717628,-14.54825974,-13.66425705,-13.51764965,-12.64125061,-13.04792786,-12.98586369,-12.19186974,-11.80828953,-14.12815666,-15.06076908,-15.31299877,-14.81414795,-14.63347244,-15.1652298,-16.4905777,-16.98740387,-17.4281292,-16.9732399,-17.92268372,-18.14223671,-17.58234024,-17.28314781,-16.4699173,-16.70166016,-18.15339851,-19.44432831,-20.1613369,-20.22408104,-22.06659889,-21.91756058,-23.3486805,-23.44647408,-25.05788803,-25.4809761,-24.82705307,-25.0638485,-26.12438202,-26.8809185,-27.88057709,-29.07950211,-29.59115982,-29.32065201,-30.40283394,-29.94121933,-29.66177177,-30.0030899,-29.23549652,-28.06924438,-27.63063622,-27.43896294,-28.0006752,-27.8419323,-27.89250374,-32.17774582,-41.39148712,0.13714989195478725,0.1149294525384903
-130.3654785,87.93922424316406,-44.01005173,16.557418823242188,-23.7790947,-11.46165562,-1.879034042,-16.54501724,-7.489112377,-3.918586969,-4.3473382,-8.774331093,-15.02544308,-3.298676491,-10.73682976,-3.398859262,3.405527114868164,13.132245063781738,16.28329086303711,20.42765235900879,0.9232730269432068,-4.242453575,-5.348293781,3.704382896,0.7260280251502991,-0.294367224,-8.037857056,0.9842701554298401,-2.712169647,0.11599569767713547,-6.89959383,-3.669615984,-1.287919164,0.8494881987571716,-0.220921829,8.595393180847168,3.107757806777954,2.6192164421081543,-2.303992748,1.0700457096099854,-12.46377373,-13.68158054,-13.55083656,-12.27289104,-12.00300884,-12.08477116,-11.88748264,-10.10624504,-7.664423943,-5.996448517,-3.187592745,0.5953978896141052,5.8367438316345215,10.036531448364258,11.284849166870117,5.307888984680176,-1.632022142,-4.15938139,-5.838067055,-7.710796356,-7.662364483,-7.897303104,-6.599973202,-5.897797585,-4.753117561,-1.916208029,1.0920144319534302,3.818084955215454,6.381772994995117,7.186732769012451,5.136403560638428,-0.145275012,-5.122205257,-7.350682259,-8.206192017,-7.668855667,-8.167766571,-7.982826233,-7.319503307,-6.516840458,-5.943262577,-2.651093483,-0.636126995,-0.209817231,-0.8989501,-3.547652245,-7.653789043,-9.978821754,-10.37482834,-10.15345192,-7.594064236,-6.83787632,-5.761227131,-3.303585052,-2.366175175,-2.403417826,-2.20485878,-4.733670712,-8.517203331,-10.90613651,-11.50631237,-11.2097168,-9.349303246,-9.267938614,-9.651329994,-8.520174026,-8.262402534,-11.13823128,-12.4495182,-11.84084988,-10.39104652,-11.34970856,-10.66172981,-8.836360931,-9.155700684,-10.60062981,-9.616771698,-7.938899994,-7.668428898,-5.394330502,-5.298305988,-8.135081291,-8.568325043,-9.90076828,-10.07334805,-8.451603889,-10.62633419,-12.09849548,-12.81914997,-12.28664398,-11.83869648,-12.66803837,-13.37629795,-13.62737083,-10.58123112,-10.58459282,-13.90381432,-16.44508743,-16.41986847,-17.55252647,-20.02701569,-20.60023499,-20.19877815,-21.52190208,-23.17561722,-23.86750984,-25.40670395,-27.29096603,-26.92157745,-28.17667961,-28.05124474,-27.35648918,-28.67853928,-29.03838158,-28.60544777,-30.28718758,-28.60538673,-28.89931297,-29.62093735,-29.20488548,-28.73866081,-27.81823158,-27.44875908,-28.12104988,-28.54922104,-28.07931709,-31.06911659,-42.04709244,0.11287047371031746,0.14672501385211945
-99.11766815,78.21365356445312,-35.97022247,2.678766965866089,-25.94816399,-9.710996628,-4.432792187,-7.582231522,-8.746358871,-7.510311604,-5.066390038,-3.404471874,-6.343430996,-2.016454935,-13.77664471,-5.642214775,-13.70201206,-3.029497385,3.3964293003082275,18.460220336914062,14.696784973144531,13.095083236694336,-1.764500022,0.5760229825973511,1.2568491697311401,8.227939606,-1.222854018,-2.188712835,-7.193108559,5.375335693359375,-1.804743171,-1.125357747,-5.091956615,2.7441515922546387,-2.061821222,-0.450318426,-4.791866779,7.164492130279541,2.8880271911621094,3.702798605,-10.53951645,-12.18452168,-14.00500774,-13.32641029,-12.96637726,-11.95338535,-8.927130699,-7.024505138,-3.973581553,-1.379240155,3.1163992881774902,6.506006240844727,9.178833008,8.211894989013672,2.134726047515869,-3.835863352,-6.455179691,-6.237973213,-5.875902176,-5.723272324,-4.714996338,-0.288592607,2.565946340560913,3.7690863609313965,5.3552775382995605,8.129330635,8.629544258117676,7.105000972747803,2.8577914237976074,-1.755459309,-3.313469172,-3.883941174,-4.761467457,-5.158849716,-3.696581841,-2.658105612,-2.597756386,0.6755269765853882,3.8928890228271484,5.802238464355469,5.388679027557373,5.092146396636963,1.873026728630066,-1.938085079,-4.953424454,-5.522616386,-5.327698231,-5.504419804,-5.669272423,-3.769939899,-1.69011569,-0.28101781,-0.08190278,-0.711373329,-2.853090286,-7.35397768,-10.39792061,-10.66603184,-9.093502998,-7.075804234,-5.892416,-4.200641155,-4.138526917,-6.825792313,-9.448242188,-9.774054527,-9.002690315,-8.343862534,-6.66274929,-6.322283745,-5.318392277,-7.830684662,-10.72312641,-9.58528614,-7.679811478,-6.918996811,-7.39712429,-8.22233963,-9.186084747,-7.877751827,-7.280706882,-6.826294899,-7.22652626,-8.393521309,-9.286104202,-8.884319305,-8.74588871,-8.380610466,-9.993515015,-11.91537094,-12.1227417,-10.77082539,-12.9669857,-13.91657925,-13.38506317,-11.18720245,-11.34443188,-12.95887756,-14.07853889,-13.13867855,-14.89101505,-16.69239044,-14.57306099,-14.86393166,-17.71514511,-17.65578461,-19.17264557,-20.60594559,-19.88212776,-21.78386879,-22.5887394,-23.04451942,-23.30153084,-23.0804081,-22.90718842,-23.48174858,-22.37620163,-22.10050774,-22.63228989,-24.36862946,-22.40645981,-21.95501518,-21.78448296,-21.72896004,-21.96328354,-22.60711861,-26.96121979,-40.26769257,0.095106337,0.1896950900554657
